image_path,class_name,label,split,f1_R_mean,f1_G_mean,f1_B_mean,f1_R_std,f1_G_std,f1_B_std,f1_H_mean,f1_S_mean,f1_V_mean,f1_H_std,f1_S_std,f1_V_std,f2_VARI_mean,f2_VARI_std,f2_VARI_p10,f2_VARI_p90,f2_R_norm,f2_G_norm,f2_B_norm,f3_GLCM_contrast,f3_GLCM_homogeneity,f3_GLCM_energy,f3_GLCM_correlation,f3_LBP_bin_0,f3_LBP_bin_1,f3_LBP_bin_2,f3_LBP_bin_3,f3_LBP_bin_4,f3_LBP_bin_5,f3_LBP_bin_6,f3_LBP_bin_7,f3_LBP_bin_8,f3_LBP_bin_9,f3_LBP_bin_10,f3_LBP_bin_11,f3_LBP_bin_12,f3_LBP_bin_13,f3_LBP_bin_14,f3_LBP_bin_15,f3_LBP_bin_16,f3_LBP_bin_17,f3_LBP_bin_18,f3_LBP_bin_19,f3_LBP_bin_20,f3_LBP_bin_21,f3_LBP_bin_22,f3_LBP_bin_23,f3_LBP_bin_24,f3_LBP_bin_25,f3_LBP_bin_26,f3_LBP_bin_27,f3_LBP_bin_28,f3_LBP_bin_29,f3_LBP_bin_30,f3_LBP_bin_31,f3_LBP_bin_32,f3_LBP_bin_33,f3_LBP_bin_34,f3_LBP_bin_35,f3_LBP_bin_36,f3_LBP_bin_37,f3_LBP_bin_38,f3_LBP_bin_39,f3_LBP_bin_40,f3_LBP_bin_41,f3_LBP_bin_42,f3_LBP_bin_43,f3_LBP_bin_44,f3_LBP_bin_45,f3_LBP_bin_46,f3_LBP_bin_47,f3_LBP_bin_48,f3_LBP_bin_49,f3_LBP_bin_50,f3_LBP_bin_51,f3_LBP_bin_52,f3_LBP_bin_53,f3_LBP_bin_54,f3_LBP_bin_55,f3_LBP_bin_56,f3_LBP_bin_57,f3_LBP_bin_58
data/raw\TeaRedLeafSpot\Healthy_369.jpg,TeaRedLeafSpot,2,train,132.27931785583496,138.87766456604004,131.78180408477783,69.60795322737255,61.391198167742026,79.82896481014878,0.5160291462691272,0.2476771586702452,0.5629160413516753,0.1888958815077767,0.310695324131549,0.2507114112500074,0.1009788662195205,0.1704053431749344,0.0,0.3636363744735718,0.3244608044624328,0.3931797742843628,0.2823595106601715,0.3002173905992155,0.9154447985977222,0.4486870361301188,0.9912372916459498,0.0211849212646484,0.0342607498168945,0.0232915878295898,0.0666408538818359,0.0534925460815429,0.1672754287719726,0.0424127578735351,0.0554866790771484,0.4800853729248047,0.0558691024780273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaRedLeafSpot\Healthy_37.jpg,TeaRedLeafSpot,2,val,120.2520627975464,144.06943225860596,99.77704620361328,46.94427046289017,47.25234698940002,45.34112887169884,0.2547846803098093,0.3541200633040552,0.5857343860678589,0.0858282175599596,0.1437494494324954,0.1834191584738794,0.1601655930280685,0.1715563088655471,-0.1405405402183532,0.3355704843997955,0.3287869095802307,0.4055943489074707,0.2656187415122986,0.0742372897096019,0.9630573602378374,0.3086595820716215,0.9953597562216416,0.0010623931884765,0.011122703552246,0.0037689208984375,0.1242036819458007,0.1849708557128906,0.3092155456542969,0.0642328262329101,0.0681829452514648,0.2180166244506836,0.0152235031127929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaRedLeafSpot\Healthy_370.jpg,TeaRedLeafSpot,2,val,135.4980297088623,167.94991779327393,92.8661937713623,84.74800850134623,67.63116211858791,82.60071094930078,0.2741806513007422,0.5781983910105604,0.7207763484880623,0.159729324980889,0.316435055330892,0.2602985317815751,374.0699157714844,92272.7578125,-0.3062500059604645,0.6153846383094788,0.3222435414791107,0.4914077222347259,0.1862991154193878,0.1664592030424204,0.929959316239293,0.2384503447967116,0.9952212441869986,0.0011892318725585,0.0106458663940429,0.0049314498901367,0.1046400070190429,0.2879219055175781,0.3420181274414062,0.0528583526611328,0.0409431457519531,0.1368560791015625,0.0179958343505859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaRedLeafSpot\Healthy_371.jpg,TeaRedLeafSpot,2,train,130.38981437683103,121.43613243103027,94.17347526550292,69.92823304247997,61.77269731342733,58.79825496958573,0.1525653731071043,0.398081647575904,0.5353515400607962,0.1206651853186661,0.235787653563403,0.2609044803622787,-0.0573854222893714,0.2125565111637115,-0.3304347693920135,0.2016129046678543,0.3931314051151275,0.3664317727088928,0.240436851978302,0.0719664780886686,0.9640167609556658,0.3018995764163955,0.9977068200759142,0.000157356262207,0.0040531158447265,0.000859260559082,0.1156005859375,0.1951322555541992,0.3408107757568359,0.0523262023925781,0.0675497055053711,0.2178764343261718,0.0056343078613281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaRedLeafSpot\Healthy_372.jpg,TeaRedLeafSpot,2,val,98.77241897583008,142.66427612304688,61.60825729370117,46.24376959156116,55.578236332110095,41.02177126884339,0.2559954359164077,0.5665602307797072,0.5730607612446019,0.0757788915020616,0.2025265090664717,0.2139919895366243,0.2483368963003158,0.185048371553421,0.0078125,0.4166666567325592,0.3203693926334381,0.4797472953796386,0.199883297085762,0.1372175720472451,0.9426546162222172,0.2907817405664885,0.9921847355934112,0.006143569946289,0.0328531265258789,0.0174589157104492,0.1259279251098632,0.1631803512573242,0.2814044952392578,0.0814409255981445,0.0721902847290039,0.1770229339599609,0.0423774719238281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaRedLeafSpot\Healthy_373.jpg,TeaRedLeafSpot,2,test,83.98633766174316,108.83684921264648,54.10836410522461,47.80661774620031,50.75549178388246,41.82820250626427,0.2478954085057787,0.5433963554214002,0.4406345629236819,0.0774014026545073,0.1749152467861324,0.1977708362860892,70.77242279052734,25911.078125,-0.0499999970197677,0.3738317787647247,0.3358459174633026,0.4571984708309173,0.2069555819034576,0.079012052039259,0.9606782676333352,0.3234912951414431,0.9955506990984428,0.0006141662597656,0.0079669952392578,0.0026454925537109,0.1155548095703125,0.2059249877929687,0.3251876831054687,0.0567846298217773,0.0586919784545898,0.2157697677612304,0.0108594894409179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaRedLeafSpot\Healthy_374.jpg,TeaRedLeafSpot,2,train,135.80103492736816,145.9236660003662,111.41906452178956,39.315533275700005,34.81567004133782,26.666881185361067,0.2445623653238199,0.2653116790743132,0.600341243372599,0.1056288139144267,0.0961308933584391,0.1462143322306082,0.0739504396915435,0.1371534168720245,-0.2173912972211837,0.1857142895460128,0.3423710763454437,0.3722884356975555,0.2853404283523559,0.1642117414896052,0.9226442993294112,0.3195531140752697,0.9813714151795624,0.0131301879882812,0.0468244552612304,0.0289859771728515,0.1197395324707031,0.1652212142944336,0.2406482696533203,0.0831356048583984,0.0619087219238281,0.1767520904541015,0.0636539459228515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaRedLeafSpot\Healthy_375.jpg,TeaRedLeafSpot,2,train,133.84950733184814,131.75556468963623,115.97103881835938,53.7547889418089,55.388114117373,78.33744814254082,0.4537803338681191,0.304438844955876,0.5390823813034515,0.2733703330647729,0.3213652157133405,0.2167875315573148,-0.0214783269912004,0.0648489817976951,-0.0941176488995552,0.0289855077862739,0.3788167536258697,0.3641341924667358,0.2570490539073944,0.1870104489739862,0.9308613018196948,0.5004841675545016,0.992893299389822,0.0103063583374023,0.0302553176879882,0.0218191146850585,0.0946483612060546,0.1305360794067382,0.2054767608642578,0.0569515228271484,0.0519361495971679,0.3539180755615234,0.0441522598266601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaRedLeafSpot\Healthy_376.jpg,TeaRedLeafSpot,2,train,135.73215293884277,145.83799362182617,111.39443874359132,39.32319135511892,34.85420861094714,26.6919665124379,0.2452565290591568,0.2649850647975744,0.5999503864988314,0.106327242992007,0.0962461986937923,0.146372163432558,0.0738589763641357,0.1369152814149856,-0.2176165729761123,0.1854838728904724,0.3423608541488647,0.3722231686115265,0.2854160964488983,0.1605612306308371,0.9241496356292124,0.3202908552425382,0.9818380104241416,0.012242317199707,0.0455312728881835,0.0280170440673828,0.1183605194091796,0.1659135818481445,0.2443685531616211,0.0824775695800781,0.0612974166870117,0.1805953979492187,0.0611963272094726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaRedLeafSpot\Healthy_377.jpg,TeaRedLeafSpot,2,train,126.92692279815674,135.7156753540039,125.43713188171388,39.15882229812188,31.31216714590933,32.57289182645796,0.4228481996582764,0.1879063216138137,0.560750445196749,0.2171062202027476,0.0891188511352806,0.1377490260107135,0.0885372906923294,0.1558620780706405,-0.2222222238779068,0.2235294133424759,0.3247365951538086,0.353020042181015,0.3222432434558868,0.1018085293089256,0.9512102103434096,0.3685301845290766,0.9875841681436782,0.0051240921020507,0.0289411544799804,0.0146131515502929,0.1309928894042968,0.1619558334350586,0.2838258743286133,0.082432746887207,0.0752649307250976,0.1781749725341797,0.0386743545532226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaRedLeafSpot\Healthy_378.jpg,TeaRedLeafSpot,2,test,162.94320583343506,143.9332914352417,93.41632556915285,36.16962676312015,31.163869965934435,33.94202015711829,0.1265174567223253,0.4610649626231436,0.6660005569450178,0.0702431739826474,0.1402735471586923,0.1280015903682974,-0.0925171002745628,0.1585656106472015,-0.2850241661071777,0.106481485068798,0.4091484546661377,0.3640989065170288,0.2267528027296066,0.145792000876006,0.933378989343982,0.3435375280971193,0.977700674864196,0.0104265213012695,0.0443925857543945,0.0227041244506835,0.116464614868164,0.1492700576782226,0.2628231048583984,0.0818567276000976,0.0677490234375,0.1829004287719726,0.0614128112792968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaRedLeafSpot\Healthy_379.jpg,TeaRedLeafSpot,2,test,98.79231262207033,142.66734886169434,61.60787963867188,46.250613818437806,55.56965304455743,41.01782788700714,0.2557822477363285,0.5665119848123237,0.5730887656147433,0.0753336487127318,0.2023990536526028,0.2139470221738749,0.2481944411993026,0.1848933100700378,0.0053475936874747,0.4159291982650757,0.3204015493392944,0.4797546565532684,0.199844017624855,0.1400508531506294,0.941661411753459,0.2901143329295914,0.9920229490251916,0.0064172744750976,0.0340204238891601,0.0177993774414062,0.1262941360473632,0.1632728576660156,0.277048110961914,0.0829420089721679,0.0728616714477539,0.1762971878051757,0.0430469512939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaRedLeafSpot\Healthy_38.jpg,TeaRedLeafSpot,2,train,88.57855129241943,115.0880250930786,65.31187725067139,50.06359909646809,54.29611520980676,46.00015149620019,0.2600448728877264,0.4696243295387941,0.4583441042415686,0.0595676631929764,0.1767317271893499,0.2115622500138632,154.7063446044922,32885.26953125,0.057777777314186,0.357142835855484,0.326314777135849,0.4430138170719147,0.2306713014841079,0.1066191169119388,0.9477228118546002,0.2901877586156556,0.9948182964256088,0.0012540817260742,0.0113697052001953,0.005472183227539,0.1190977096557617,0.2438268661499023,0.3023061752319336,0.0584487915039062,0.0523719787597656,0.1908798217773437,0.0149726867675781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaRedLeafSpot\Healthy_380.jpg,TeaRedLeafSpot,2,val,130.38981437683103,121.43613243103027,94.17347526550292,69.92823304247997,61.77269731342733,58.79825496958573,0.1525653731071043,0.398081647575904,0.5353515400607962,0.1206651853186661,0.235787653563403,0.2609044803622787,-0.0573854222893714,0.2125565111637115,-0.3304347693920135,0.2016129046678543,0.3931314051151275,0.3664317727088928,0.240436851978302,0.0719664780886686,0.9640167609556658,0.3018995764163955,0.9977068200759142,0.000157356262207,0.0040531158447265,0.000859260559082,0.1156005859375,0.1951322555541992,0.3408107757568359,0.0523262023925781,0.0675497055053711,0.2178764343261718,0.0056343078613281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaRedLeafSpot\Healthy_381.jpg,TeaRedLeafSpot,2,train,130.01597690582275,145.9924669265747,119.29901504516602,32.623798528520005,36.419589520317295,41.71388888202903,0.4081472692753792,0.2959318877815218,0.6119117886374201,0.2586389184024771,0.1218447657192924,0.1291910824501602,0.0970381274819374,0.2228112667798996,-0.3128834366798401,0.2919254601001739,0.3327352404594421,0.372590035200119,0.2946746945381164,0.1012767628378549,0.9498257320980656,0.3605274258498093,0.987329654313198,0.0013456344604492,0.0132293701171875,0.0063982009887695,0.1224622726440429,0.2555751800537109,0.3229436874389648,0.0669193267822265,0.0535030364990234,0.1397247314453125,0.0178985595703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaRedLeafSpot\Healthy_382.jpg,TeaRedLeafSpot,2,train,83.98633766174316,108.83684921264648,54.10836410522461,47.80661774620031,50.75549178388246,41.82820250626427,0.2478954085057787,0.5433963554214002,0.4406345629236819,0.0774014026545073,0.1749152467861324,0.1977708362860892,70.77242279052734,25911.078125,-0.0499999970197677,0.3738317787647247,0.3358459174633026,0.4571984708309173,0.2069555819034576,0.079012052039259,0.9606782676333352,0.3234912951414431,0.9955506990984428,0.0006141662597656,0.0079669952392578,0.0026454925537109,0.1155548095703125,0.2059249877929687,0.3251876831054687,0.0567846298217773,0.0586919784545898,0.2157697677612304,0.0108594894409179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaRedLeafSpot\Healthy_383.jpg,TeaRedLeafSpot,2,val,135.73215293884277,145.83799362182617,111.39443874359132,39.32319135511892,34.85420861094714,26.6919665124379,0.2452565290591568,0.2649850647975744,0.5999503864988314,0.106327242992007,0.0962461986937923,0.146372163432558,0.0738589763641357,0.1369152814149856,-0.2176165729761123,0.1854838728904724,0.3423608541488647,0.3722231686115265,0.2854160964488983,0.1605612306308371,0.9241496356292124,0.3202908552425382,0.9818380104241416,0.012242317199707,0.0455312728881835,0.0280170440673828,0.1183605194091796,0.1659135818481445,0.2443685531616211,0.0824775695800781,0.0612974166870117,0.1805953979492187,0.0611963272094726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaRedLeafSpot\Healthy_384.jpg,TeaRedLeafSpot,2,train,98.79231262207033,142.66734886169434,61.60787963867188,46.250613818437806,55.56965304455743,41.01782788700714,0.2557822477363285,0.5665119848123237,0.5730887656147433,0.0753336487127318,0.2023990536526028,0.2139470221738749,0.2481944411993026,0.1848933100700378,0.0053475936874747,0.4159291982650757,0.3204015493392944,0.4797546565532684,0.199844017624855,0.1400508531506294,0.941661411753459,0.2901143329295914,0.9920229490251916,0.0064172744750976,0.0340204238891601,0.0177993774414062,0.1262941360473632,0.1632728576660156,0.277048110961914,0.0829420089721679,0.0728616714477539,0.1762971878051757,0.0430469512939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaRedLeafSpot\Healthy_385.jpg,TeaRedLeafSpot,2,test,147.6298713684082,153.0882740020752,148.2900800704956,54.64939253862419,46.20695526884231,64.23694498070945,0.5560866511581827,0.1687459869837174,0.615902915649189,0.1562905883604392,0.2846368728093077,0.1866667477166355,0.0645159035921096,0.1350095868110656,0.0054945056326687,0.3376623392105102,0.3266874253749847,0.373004287481308,0.3003081083297729,0.2521081344873895,0.9485898649327842,0.5145634689298219,0.98748910153378,0.0110578536987304,0.0227069854736328,0.0096864700317382,0.0605030059814453,0.037459373474121,0.1889972686767578,0.0362129211425781,0.0522499084472656,0.5431089401245117,0.0380172729492187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaRedLeafSpot\Healthy_386.jpg,TeaRedLeafSpot,2,val,162.94320583343506,143.9332914352417,93.41632556915285,36.16962676312015,31.163869965934435,33.94202015711829,0.1265174567223253,0.4610649626231436,0.6660005569450178,0.0702431739826474,0.1402735471586923,0.1280015903682974,-0.0925171002745628,0.1585656106472015,-0.2850241661071777,0.106481485068798,0.4091484546661377,0.3640989065170288,0.2267528027296066,0.145792000876006,0.933378989343982,0.3435375280971193,0.977700674864196,0.0104265213012695,0.0443925857543945,0.0227041244506835,0.116464614868164,0.1492700576782226,0.2628231048583984,0.0818567276000976,0.0677490234375,0.1829004287719726,0.0614128112792968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaRedLeafSpot\Healthy_387.jpg,TeaRedLeafSpot,2,train,140.00026988983154,146.92426586151123,129.9402370452881,53.84894596372866,46.43427887421648,74.68712233966724,0.4910094715371492,0.2611358629125495,0.5933415394170289,0.2163354421550321,0.3030390414492111,0.1880773464464686,5.771457195281982,5859.37109375,-0.0056497175246477,0.1791044771671295,0.3461642861366272,0.3782338500022888,0.275601863861084,0.1909953966259386,0.9372492990483664,0.435848160807134,0.9909197390693408,0.0178108215332031,0.0348443984985351,0.0229129791259765,0.0739660263061523,0.0668182373046875,0.1733427047729492,0.049041748046875,0.0546417236328125,0.4528846740722656,0.0537366867065429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaRedLeafSpot\Healthy_388.jpg,TeaRedLeafSpot,2,train,162.94320583343506,143.9332914352417,93.41632556915285,36.16962676312015,31.163869965934435,33.94202015711829,0.1265174567223253,0.4610649626231436,0.6660005569450178,0.0702431739826474,0.1402735471586923,0.1280015903682974,-0.0925171002745628,0.1585656106472015,-0.2850241661071777,0.106481485068798,0.4091484546661377,0.3640989065170288,0.2267528027296066,0.145792000876006,0.933378989343982,0.3435375280971193,0.977700674864196,0.0104265213012695,0.0443925857543945,0.0227041244506835,0.116464614868164,0.1492700576782226,0.2628231048583984,0.0818567276000976,0.0677490234375,0.1829004287719726,0.0614128112792968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaRedLeafSpot\Healthy_389.jpg,TeaRedLeafSpot,2,train,129.7422571182251,131.66608047485352,116.39766788482666,57.3879887347198,54.89436547256033,77.53369236163604,0.4542101362002949,0.3047472629621104,0.5402447793980295,0.2544190569755183,0.310891879545517,0.221605054758657,0.0149370720610022,0.0938402041792869,-0.0714285746216774,0.1438848972320556,0.3616608381271362,0.3755156993865967,0.2628225684165954,0.3114286452096197,0.90483748270008,0.3499708377650378,0.9883076163657288,0.0198640823364257,0.0354995727539062,0.02728271484375,0.0780677795410156,0.0951642990112304,0.1715764999389648,0.0509853363037109,0.0495824813842773,0.4192495346069336,0.0527276992797851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\TeaRedLeafSpot\Healthy_39.jpg,TeaRedLeafSpot,2,test,130.31879138946533,131.5920238494873,124.61152362823486,40.92950163789363,26.144468477574947,28.19269451806944,0.4555152943408487,0.1977457761552207,0.5672294953309341,0.276337518910749,0.0725041327617408,0.136115841777953,0.0444721914827823,0.1971226632595062,-0.2735849022865295,0.2222222238779068,0.3335604071617126,0.3436221480369568,0.3228173553943634,0.0866445844429538,0.9568651675898672,0.3807604535611675,0.986601034495725,0.0037689208984375,0.0188179016113281,0.0106897354125976,0.1413049697875976,0.1831264495849609,0.2854385375976562,0.0765352249145507,0.0719566345214843,0.1803722381591797,0.027989387512207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
